date,day_of_week,time_of_day,clinic,clinic_type,urban_rural,appointment_type,appointments,avg_appointment_duration,clinic_open_hours,appointment_lead_time,walk_ins,emergencies,staff_count,weather,transport_access_score,walk_in_policy,cancellation_rate,cancellations,no_shows,no_show_rate,staff_nurses,staff_doctors,triage_score_avg,power_outage,equipment_downtime,patients_served,avg_wait_time,efficiency_score,staff_per_patient,complaints_received
2025-05-14,Wednesday,Afternoon,Clinic_3,Maternal,Rural,Routine,50,27.9,8,23,29,1,9,Rain,0.36,Strict,0.16,8,4,0.08,7,2,1.65,0,0,68,29.94,4.56,0.13,8
2025-04-13,Sunday,Evening,Clinic_16,Maternal,Rural,Follow-up,116,26.4,10,23,13,2,3,Cloudy,0.32,Open,0.13,15,11,0.09,2,1,1.97,0,0,105,58.54,29.15,0.03,20
2025-05-23,Friday,Evening,Clinic_6,Chronic,Rural,Routine,73,20.5,8,23,13,0,9,Storm,0.39,Open,0.17,12,5,0.07,5,4,2.07,0,0,69,27.86,4.88,0.13,8
2025-04-08,Tuesday,Evening,Clinic_24,Pediatric,Rural,Urgent,93,20.2,9,21,27,3,9,Storm,0.99,Strict,0.03,2,8,0.09,2,7,3.02,0,0,113,33.35,9.22,0.08,13
2025-03-25,Tuesday,Afternoon,Clinic_4,Chronic,Rural,Urgent,31,20.4,10,12,8,5,10,Clear,0.68,Open,0.06,1,3,0.1,8,2,2.21,0,0,40,15.35,2.46,0.25,4
2024-12-08,Sunday,Evening,Clinic_14,Chronic,Urban,Follow-up,112,22.9,9,27,8,4,4,Cloudy,0.66,Open,0.04,4,6,0.05,1,3,3.55,0,0,114,50.81,23.42,0.04,16
2025-01-25,Saturday,Evening,Clinic_11,General,Rural,Follow-up,34,26.0,10,14,17,5,9,Storm,0.49,Open,0.14,4,6,0.18,1,8,1.79,0,0,46,25.57,2.55,0.2,6
2024-12-07,Saturday,Evening,Clinic_9,Maternal,Urban,Urgent,74,25.4,10,20,16,1,7,Storm,0.79,Moderate,0.1,7,9,0.12,1,6,1.01,0,0,75,32.2,7.49,0.09,8
2025-03-25,Tuesday,Morning,Clinic_11,Pediatric,Urban,Urgent,52,11.8,9,10,20,0,8,Cloudy,0.71,Moderate,0.08,4,6,0.12,5,3,2.83,0,0,62,21.06,5.64,0.13,5
2025-02-01,Saturday,Morning,Clinic_11,General,Urban,Routine,55,21.6,10,22,13,5,10,Storm,0.81,Open,0.08,4,5,0.09,8,2,1.87,0,0,64,29.71,3.43,0.16,7
2025-03-15,Saturday,Evening,Clinic_13,Pediatric,Urban,Urgent,52,16.8,9,12,17,4,4,Rain,0.94,Strict,0.06,3,0,0.0,1,3,2.24,0,1,70,46.91,12.81,0.06,8
2025-02-27,Thursday,Evening,Clinic_5,Pediatric,Urban,Follow-up,67,14.5,10,7,24,4,4,Rain,0.9,Moderate,0.08,5,2,0.03,1,3,2.58,0,0,88,51.74,16.83,0.05,14
2024-12-16,Monday,Afternoon,Clinic_27,Chronic,Rural,Urgent,112,21.0,10,6,30,1,5,Cloudy,0.35,Open,0.02,2,9,0.08,2,3,2.82,1,1,132,87.8,17.62,0.04,21
2025-04-27,Sunday,Afternoon,Clinic_12,Maternal,Rural,Urgent,104,17.1,10,4,17,5,9,Storm,0.89,Open,0.15,15,6,0.06,6,3,1.27,0,0,105,42.25,7.44,0.09,13
2025-04-18,Friday,Evening,Clinic_8,Pediatric,Urban,Follow-up,61,15.4,8,14,30,4,5,Cloudy,0.6,Moderate,0.04,2,5,0.08,4,1,2.21,0,0,88,39.57,13.64,0.06,12
2025-01-08,Wednesday,Evening,Clinic_5,General,Rural,Routine,38,29.1,9,18,10,0,10,Storm,0.96,Open,0.12,4,0,0.0,1,9,3.04,0,0,44,6.39,3.76,0.23,1
2025-04-20,Sunday,Afternoon,Clinic_10,Emergency,Rural,Follow-up,33,14.7,10,30,27,4,10,Cloudy,0.32,Open,0.1,3,0,0.0,3,7,2.15,1,0,61,49.28,1.17,0.16,12
2024-12-11,Wednesday,Morning,Clinic_25,General,Urban,Urgent,117,18.3,8,23,23,2,3,Rain,0.4,Open,0.19,22,14,0.12,1,2,2.87,0,0,106,53.08,30.03,0.03,15
2025-04-14,Monday,Evening,Clinic_23,Chronic,Rural,Follow-up,52,23.9,8,27,10,0,10,Storm,0.35,Moderate,0.15,7,2,0.04,6,4,3.43,0,1,53,24.62,2.84,0.19,9
2025-02-03,Monday,Morning,Clinic_8,Pediatric,Urban,Follow-up,75,19.0,8,16,10,5,9,Storm,0.22,Open,0.18,13,10,0.13,8,1,3.78,0,0,67,29.95,4.45,0.13,11
2025-05-01,Thursday,Morning,Clinic_11,Chronic,Rural,Routine,37,26.0,10,18,22,0,8,Storm,0.89,Strict,0.04,1,10,0.27,1,7,2.07,1,0,48,33.42,2.66,0.17,4
2025-02-03,Monday,Evening,Clinic_30,Maternal,Rural,Urgent,54,13.5,9,22,25,4,10,Rain,0.61,Moderate,0.05,2,7,0.13,4,6,1.18,1,0,74,47.84,2.62,0.14,13
2025-04-29,Tuesday,Evening,Clinic_6,Emergency,Urban,Routine,33,20.0,10,4,24,0,4,Storm,0.95,Open,0.17,5,3,0.09,2,2,2.8,1,0,49,50.01,7.25,0.08,14
2024-12-28,Saturday,Morning,Clinic_27,Chronic,Urban,Follow-up,100,10.8,8,29,17,3,4,Cloudy,0.85,Open,0.14,14,7,0.07,1,3,2.03,0,0,99,46.14,20.14,0.04,15
2025-04-15,Tuesday,Evening,Clinic_19,Emergency,Rural,Urgent,120,22.9,9,10,29,4,4,Rain,0.56,Strict,0.17,20,14,0.12,1,3,2.82,0,0,119,69.42,22.81,0.03,17
2025-04-21,Monday,Afternoon,Clinic_18,Chronic,Rural,Follow-up,67,20.0,9,24,25,3,9,Clear,0.62,Strict,0.1,6,11,0.16,2,7,3.57,0,0,78,37.78,4.89,0.12,14
2025-04-06,Sunday,Afternoon,Clinic_13,Maternal,Rural,Urgent,54,11.0,10,27,7,2,5,Cloudy,0.79,Open,0.14,7,0,0.0,1,4,2.13,0,0,56,24.02,8.8,0.09,8
2025-05-29,Thursday,Morning,Clinic_23,Pediatric,Urban,Urgent,52,14.1,8,18,21,2,3,Clear,0.24,Moderate,0.18,9,2,0.04,1,2,3.03,0,0,64,44.95,16.84,0.05,12
2025-01-15,Wednesday,Afternoon,Clinic_6,Chronic,Urban,Follow-up,56,28.4,9,1,27,0,7,Rain,0.31,Strict,0.02,1,6,0.11,2,5,1.81,0,1,76,42.07,6.65,0.09,13
2025-01-25,Saturday,Evening,Clinic_30,Pediatric,Rural,Urgent,109,10.2,9,12,26,2,9,Storm,0.87,Strict,0.14,15,13,0.12,5,4,2.47,0,1,109,58.61,6.25,0.08,13
2024-12-25,Wednesday,Morning,Clinic_22,Maternal,Urban,Urgent,92,12.3,8,28,13,4,3,Cloudy,0.25,Open,0.13,11,5,0.05,2,1,3.84,0,0,93,42.7,26.73,0.03,13
2025-02-09,Sunday,Evening,Clinic_10,Pediatric,Rural,Routine,71,25.2,9,26,10,5,7,Rain,0.96,Open,0.19,13,10,0.14,6,1,1.62,1,0,63,55.72,3.43,0.11,16
2025-02-08,Saturday,Afternoon,Clinic_6,General,Urban,Routine,93,18.7,9,14,11,1,3,Rain,0.55,Strict,0.1,9,9,0.1,1,2,4.51,0,0,87,35.56,25.44,0.03,13
2025-03-14,Friday,Afternoon,Clinic_28,Pediatric,Urban,Follow-up,114,19.2,10,1,21,1,6,Cloudy,0.5,Moderate,0.15,17,10,0.09,1,5,3.04,0,1,109,66.41,11.53,0.06,17
2025-03-20,Thursday,Afternoon,Clinic_3,Maternal,Rural,Urgent,94,13.2,10,30,7,1,5,Storm,0.25,Open,0.13,12,10,0.11,3,2,1.2,0,0,80,41.22,11.88,0.06,13
2025-03-08,Saturday,Morning,Clinic_5,General,Urban,Routine,38,17.6,10,1,18,4,3,Cloudy,0.81,Strict,0.13,4,5,0.13,1,2,3.24,0,0,51,37.24,13.28,0.06,9
2025-03-19,Wednesday,Afternoon,Clinic_30,Emergency,Rural,Follow-up,58,23.7,9,14,29,5,3,Rain,0.75,Open,0.12,6,3,0.05,1,2,2.0,0,0,83,54.33,22.23,0.04,16
2025-01-29,Wednesday,Morning,Clinic_5,Pediatric,Urban,Follow-up,62,30.0,8,11,16,5,10,Clear,0.55,Moderate,0.11,6,5,0.08,3,7,2.53,0,1,72,39.58,3.24,0.14,13
2024-12-16,Monday,Evening,Clinic_12,Maternal,Rural,Follow-up,48,27.7,9,23,6,3,9,Cloudy,0.56,Moderate,0.15,7,6,0.12,4,5,3.86,1,0,44,34.51,1.44,0.2,8
2025-03-05,Wednesday,Morning,Clinic_23,Maternal,Urban,Urgent,89,23.2,10,11,16,2,8,Cloudy,0.64,Moderate,0.14,12,9,0.1,2,6,2.95,0,0,86,35.62,7.19,0.09,9
2025-06-07,Saturday,Afternoon,Clinic_29,Emergency,Rural,Routine,77,14.0,9,17,25,2,6,Rain,0.73,Open,0.09,6,10,0.13,4,2,3.0,0,0,88,37.02,10.96,0.07,13
2025-04-29,Tuesday,Evening,Clinic_22,Emergency,Urban,Urgent,85,18.0,8,4,10,3,3,Cloudy,0.45,Strict,0.14,11,12,0.14,2,1,2.59,0,0,75,44.4,20.56,0.04,14
2025-02-22,Saturday,Morning,Clinic_22,General,Urban,Routine,46,10.4,8,10,29,3,8,Clear,0.45,Moderate,0.13,5,2,0.04,7,1,2.52,0,0,71,21.04,6.77,0.11,8
2025-02-06,Thursday,Evening,Clinic_29,Chronic,Rural,Follow-up,55,24.1,9,9,28,1,6,Clear,0.84,Strict,0.08,4,0,0.0,1,5,3.55,0,1,80,48.35,8.5,0.07,11
2025-02-03,Monday,Evening,Clinic_16,Pediatric,Urban,Routine,49,23.3,8,29,10,3,4,Cloudy,0.28,Strict,0.12,5,3,0.06,3,1,2.3,0,0,54,38.29,9.67,0.07,5
2025-03-26,Wednesday,Afternoon,Clinic_30,Chronic,Urban,Follow-up,47,27.9,9,30,17,3,9,Storm,0.91,Strict,0.11,5,8,0.17,1,8,2.74,0,1,54,33.06,2.69,0.17,6
2025-03-01,Saturday,Evening,Clinic_7,Pediatric,Rural,Urgent,77,25.9,8,11,7,1,5,Cloudy,0.21,Open,0.13,10,12,0.16,4,1,1.84,1,0,63,47.33,7.87,0.08,15
2025-05-26,Monday,Morning,Clinic_16,Pediatric,Urban,Routine,83,23.0,10,9,10,2,7,Storm,0.56,Moderate,0.05,4,9,0.11,3,4,1.84,1,1,82,69.98,4.72,0.09,16
2025-06-04,Wednesday,Evening,Clinic_1,Emergency,Urban,Follow-up,73,17.6,9,12,6,2,10,Cloudy,0.23,Open,0.14,10,10,0.14,6,4,3.24,0,0,61,25.56,3.54,0.16,9
2025-05-19,Monday,Afternoon,Clinic_23,Pediatric,Urban,Follow-up,64,24.4,10,6,27,3,8,Cloudy,0.43,Strict,0.09,5,11,0.17,5,3,2.5,0,0,78,30.29,6.72,0.1,10
2024-12-08,Sunday,Morning,Clinic_8,General,Urban,Follow-up,87,11.3,10,25,26,0,8,Rain,0.82,Strict,0.18,15,14,0.16,1,7,1.79,0,0,84,36.29,6.87,0.1,12
2025-05-19,Monday,Afternoon,Clinic_21,Pediatric,Urban,Urgent,31,12.4,10,4,28,0,8,Rain,0.93,Strict,0.18,5,2,0.06,5,3,1.81,0,0,52,27.91,3.71,0.15,11
2025-04-18,Friday,Morning,Clinic_13,Pediatric,Urban,Follow-up,53,26.4,10,15,7,5,4,Rain,0.58,Open,0.02,1,5,0.09,3,1,1.87,0,0,59,26.16,12.13,0.07,8
2025-05-24,Saturday,Afternoon,Clinic_5,Emergency,Urban,Urgent,116,12.5,8,6,23,0,10,Rain,0.88,Strict,0.05,5,14,0.12,1,9,2.83,0,1,120,56.29,6.37,0.08,15
2025-04-18,Friday,Afternoon,Clinic_27,Pediatric,Urban,Urgent,50,10.1,10,8,17,5,7,Storm,0.8,Strict,0.13,6,1,0.02,5,2,3.08,0,0,65,36.57,5.63,0.11,6
2024-12-25,Wednesday,Morning,Clinic_22,Chronic,Urban,Urgent,37,23.5,9,18,7,3,8,Storm,0.76,Open,0.18,6,8,0.22,1,7,2.9,0,0,33,25.1,1.61,0.24,4
2025-01-03,Friday,Afternoon,Clinic_12,Chronic,Rural,Follow-up,116,16.3,10,6,7,4,7,Rain,0.67,Strict,0.15,17,7,0.06,3,4,2.4,0,0,103,47.81,9.93,0.07,18
2025-05-08,Thursday,Afternoon,Clinic_15,Chronic,Rural,Routine,118,12.8,9,13,16,3,10,Clear,0.9,Moderate,0.18,21,13,0.11,6,4,2.33,1,0,103,57.77,4.52,0.1,19
2025-05-10,Saturday,Morning,Clinic_5,Emergency,Urban,Routine,78,11.9,9,15,25,1,9,Rain,0.42,Strict,0.09,7,4,0.05,7,2,3.64,0,0,93,32.98,7.04,0.1,13
2024-12-29,Sunday,Evening,Clinic_16,Chronic,Rural,Routine,32,19.7,10,1,20,3,5,Storm,0.97,Strict,0.07,2,5,0.16,3,2,2.4,0,0,48,26.5,6.95,0.1,6
2025-04-06,Sunday,Afternoon,Clinic_16,General,Rural,Urgent,71,13.2,10,9,27,3,7,Cloudy,0.69,Open,0.05,3,8,0.11,5,2,2.55,1,0,90,57.33,7.12,0.08,14
2024-12-11,Wednesday,Evening,Clinic_16,General,Urban,Follow-up,46,17.4,8,6,21,2,8,Storm,0.75,Moderate,0.15,6,4,0.09,7,1,1.01,0,0,59,28.59,4.52,0.14,6
2025-04-08,Tuesday,Afternoon,Clinic_26,Emergency,Urban,Urgent,111,21.9,8,26,20,2,8,Rain,0.59,Moderate,0.12,13,7,0.06,3,5,1.32,0,1,113,51.33,8.99,0.07,13
2025-03-28,Friday,Afternoon,Clinic_15,Emergency,Rural,Routine,32,19.0,8,25,15,4,4,Storm,0.77,Moderate,0.09,2,1,0.03,1,3,3.87,0,0,48,27.47,9.25,0.08,7
2025-03-02,Sunday,Evening,Clinic_5,Pediatric,Rural,Follow-up,37,29.7,10,28,20,1,6,Rain,0.86,Open,0.13,4,4,0.11,3,3,2.59,0,0,50,25.21,5.81,0.12,4
2025-03-19,Wednesday,Evening,Clinic_10,Maternal,Rural,Follow-up,54,24.0,8,9,24,4,4,Storm,0.36,Moderate,0.07,3,9,0.17,1,3,3.77,0,0,70,32.79,14.22,0.06,7
2025-01-24,Friday,Afternoon,Clinic_21,Chronic,Urban,Urgent,33,18.9,9,3,5,5,9,Storm,0.56,Strict,0.03,0,2,0.06,8,1,1.82,0,1,41,34.43,1.11,0.22,7
2024-12-30,Monday,Morning,Clinic_28,Pediatric,Rural,Follow-up,120,12.8,10,12,24,3,7,Clear,0.7,Open,0.05,6,18,0.15,2,5,3.33,0,0,123,54.56,12.12,0.06,18
2025-06-02,Monday,Evening,Clinic_25,Emergency,Urban,Urgent,71,11.1,10,22,17,1,8,Rain,0.6,Strict,0.13,9,10,0.14,7,1,2.11,0,0,70,26.22,6.13,0.11,8
2025-03-21,Friday,Afternoon,Clinic_11,General,Rural,Follow-up,47,25.0,9,12,9,0,5,Clear,0.62,Open,0.19,8,7,0.15,2,3,2.6,0,0,41,15.72,6.63,0.12,3
2025-02-11,Tuesday,Afternoon,Clinic_8,Maternal,Urban,Urgent,80,23.7,8,1,27,1,4,Rain,0.58,Strict,0.17,13,7,0.09,2,2,2.45,0,0,88,55.86,16.41,0.05,12
2025-01-05,Sunday,Evening,Clinic_22,Chronic,Urban,Urgent,58,25.3,9,0,29,1,5,Cloudy,0.64,Strict,0.19,11,7,0.12,2,3,3.54,0,0,70,49.76,9.02,0.07,12
2024-12-08,Sunday,Evening,Clinic_29,Pediatric,Urban,Follow-up,55,14.3,10,0,23,0,6,Storm,0.41,Moderate,0.06,3,6,0.11,4,2,2.9,0,0,69,31.98,8.3,0.09,8
2025-01-06,Monday,Afternoon,Clinic_13,General,Rural,Follow-up,95,10.6,10,30,17,1,6,Cloudy,0.36,Strict,0.16,15,10,0.11,3,3,1.0,0,0,88,44.91,10.18,0.07,13
2025-04-28,Monday,Evening,Clinic_22,Maternal,Rural,Follow-up,35,19.3,10,20,17,0,6,Rain,0.65,Moderate,0.06,2,2,0.06,5,1,3.93,0,0,48,18.63,6.14,0.12,4
2025-04-26,Saturday,Evening,Clinic_13,Pediatric,Rural,Follow-up,57,22.0,8,29,21,0,7,Cloudy,0.58,Open,0.02,1,11,0.19,2,5,1.92,0,0,66,25.85,6.84,0.11,7
2025-01-19,Sunday,Evening,Clinic_2,General,Rural,Routine,66,16.1,9,23,30,5,6,Rain,0.28,Moderate,0.03,1,9,0.14,1,5,2.65,0,1,91,53.84,9.78,0.07,13
2025-04-06,Sunday,Morning,Clinic_10,General,Urban,Follow-up,57,12.8,9,29,25,1,9,Rain,0.3,Open,0.15,8,3,0.05,6,3,2.45,0,0,72,30.23,4.98,0.12,9
2025-04-30,Wednesday,Evening,Clinic_23,Emergency,Rural,Follow-up,117,10.5,10,15,30,0,10,Clear,0.79,Strict,0.05,5,6,0.05,2,8,3.24,0,0,136,46.36,8.96,0.07,17
2024-12-07,Saturday,Morning,Clinic_1,Emergency,Urban,Urgent,57,11.3,9,22,7,3,9,Storm,0.78,Strict,0.03,1,7,0.12,8,1,3.27,0,0,59,24.43,4.11,0.15,10
2025-03-16,Sunday,Morning,Clinic_21,General,Rural,Urgent,64,29.0,9,25,5,5,7,Rain,0.77,Open,0.19,12,7,0.11,2,5,2.43,0,0,55,41.56,3.7,0.13,13
2025-02-11,Tuesday,Afternoon,Clinic_22,Pediatric,Urban,Follow-up,36,24.7,9,13,14,2,4,Rain,0.66,Moderate,0.13,4,5,0.14,2,2,1.61,0,0,43,21.36,8.61,0.09,6
2025-03-27,Thursday,Afternoon,Clinic_3,Emergency,Rural,Routine,89,16.7,9,20,16,2,5,Cloudy,0.56,Open,0.17,15,9,0.1,4,1,2.07,0,0,83,43.4,12.26,0.06,16
2025-02-24,Monday,Afternoon,Clinic_18,Maternal,Urban,Routine,117,26.5,9,2,10,0,8,Cloudy,0.9,Open,0.11,12,13,0.11,7,1,1.7,1,0,102,58.54,6.9,0.08,15
2025-01-19,Sunday,Morning,Clinic_24,Maternal,Rural,Follow-up,99,12.3,10,26,6,4,4,Storm,0.64,Moderate,0.12,11,8,0.08,2,2,2.21,1,0,90,63.31,16.17,0.04,15
2025-03-04,Tuesday,Morning,Clinic_21,Chronic,Urban,Urgent,96,27.9,8,22,26,3,6,Clear,0.91,Open,0.12,11,9,0.09,4,2,2.11,0,1,105,49.65,12.54,0.06,18
2025-02-02,Sunday,Morning,Clinic_18,General,Urban,Routine,43,10.3,9,3,20,1,4,Rain,0.35,Open,0.15,6,7,0.16,2,2,2.24,0,0,51,31.49,9.6,0.08,6
2025-05-19,Monday,Morning,Clinic_23,Emergency,Rural,Follow-up,39,17.8,8,9,7,2,10,Cloudy,0.7,Moderate,0.19,7,8,0.21,7,3,3.83,1,0,33,33.98,-0.1,0.3,10
2025-01-14,Tuesday,Afternoon,Clinic_23,Chronic,Rural,Urgent,111,25.4,9,22,24,4,3,Storm,0.96,Open,0.14,15,11,0.1,1,2,1.56,0,0,113,58.24,31.84,0.03,17
2025-02-18,Tuesday,Morning,Clinic_8,General,Rural,Follow-up,92,25.0,8,19,5,3,3,Cloudy,0.23,Moderate,0.19,17,7,0.08,1,2,2.35,0,0,76,43.14,21.02,0.04,13
2025-02-23,Sunday,Evening,Clinic_28,General,Rural,Routine,100,20.0,9,8,29,5,10,Cloudy,0.84,Open,0.06,6,10,0.1,7,3,1.76,0,0,118,43.41,7.46,0.08,11
2025-02-08,Saturday,Afternoon,Clinic_10,Maternal,Urban,Follow-up,113,22.0,9,3,28,0,7,Rain,0.97,Strict,0.13,14,14,0.12,6,1,1.03,0,0,113,54.67,10.68,0.06,19
2024-12-20,Friday,Morning,Clinic_8,Pediatric,Rural,Routine,55,24.3,10,30,20,3,6,Clear,0.28,Strict,0.02,1,4,0.07,2,4,1.0,0,0,73,32.19,8.95,0.08,9
2025-02-13,Thursday,Evening,Clinic_17,Pediatric,Urban,Follow-up,46,19.5,9,13,28,4,3,Cloudy,0.25,Strict,0.1,4,1,0.02,2,1,2.14,0,0,73,50.45,19.29,0.04,13
2025-03-25,Tuesday,Morning,Clinic_1,Maternal,Urban,Urgent,63,13.7,8,14,26,2,10,Storm,0.65,Moderate,0.09,5,3,0.05,4,6,1.38,1,1,83,63.26,1.97,0.12,15
2025-01-21,Tuesday,Morning,Clinic_10,Maternal,Rural,Routine,38,17.4,10,25,30,5,5,Clear,0.29,Open,0.12,4,5,0.13,1,4,2.13,0,0,64,41.46,8.65,0.08,14
2024-12-19,Thursday,Afternoon,Clinic_26,Maternal,Urban,Urgent,64,19.5,9,6,23,4,3,Clear,0.34,Open,0.07,4,8,0.12,1,2,2.47,0,0,79,44.78,21.86,0.04,11
2025-01-27,Monday,Morning,Clinic_16,Emergency,Urban,Urgent,111,13.3,10,24,25,4,4,Cloudy,0.87,Moderate,0.05,5,14,0.13,1,3,2.06,0,0,121,59.03,24.35,0.03,17
2025-06-02,Monday,Morning,Clinic_7,Pediatric,Rural,Follow-up,58,22.1,8,23,13,3,3,Rain,0.58,Open,0.16,9,4,0.07,1,2,1.54,0,0,61,39.01,16.43,0.05,10
2025-04-25,Friday,Evening,Clinic_1,Chronic,Urban,Urgent,82,11.7,8,24,25,5,5,Clear,0.5,Moderate,0.06,4,9,0.11,3,2,2.13,0,0,99,55.7,14.23,0.05,13
2025-03-05,Wednesday,Afternoon,Clinic_17,Chronic,Rural,Urgent,65,21.8,10,29,19,5,8,Rain,0.58,Strict,0.07,4,11,0.17,5,3,1.28,0,1,74,52.67,3.98,0.11,14
2025-04-21,Monday,Evening,Clinic_17,Maternal,Rural,Follow-up,118,28.1,10,6,20,2,4,Storm,0.98,Strict,0.07,8,9,0.08,2,2,2.8,1,1,123,96.8,21.07,0.03,20
2024-12-13,Friday,Evening,Clinic_29,Maternal,Rural,Routine,72,23.7,9,22,21,5,9,Storm,0.36,Moderate,0.07,5,8,0.11,7,2,1.0,0,0,85,31.77,6.27,0.11,13
2025-05-25,Sunday,Evening,Clinic_27,Pediatric,Urban,Urgent,104,26.2,9,7,21,1,4,Cloudy,0.59,Moderate,0.15,15,8,0.08,2,2,1.68,0,0,103,49.21,20.83,0.04,19
2025-02-27,Thursday,Afternoon,Clinic_27,Emergency,Rural,Routine,102,11.3,9,29,19,4,8,Cloudy,0.56,Open,0.05,5,4,0.04,5,3,1.76,0,0,116,52.59,9.24,0.07,19
2025-01-11,Saturday,Afternoon,Clinic_20,General,Rural,Follow-up,104,17.7,8,4,13,4,9,Rain,0.3,Strict,0.06,6,10,0.1,1,8,1.63,1,0,105,71.18,4.55,0.09,22
2025-05-02,Friday,Evening,Clinic_22,Chronic,Urban,Routine,35,27.8,10,1,7,2,4,Clear,0.29,Open,0.12,4,5,0.14,2,2,1.93,0,0,35,23.75,6.38,0.11,6
2025-01-05,Sunday,Evening,Clinic_12,Maternal,Urban,Routine,65,21.1,9,24,14,3,6,Rain,0.34,Moderate,0.06,3,7,0.11,5,1,3.52,0,0,72,38.4,8.16,0.08,8
2025-05-08,Thursday,Afternoon,Clinic_26,Chronic,Urban,Routine,56,14.9,9,7,22,4,3,Rain,0.57,Strict,0.19,10,9,0.16,1,2,2.72,0,0,63,46.24,16.38,0.05,14
2025-05-17,Saturday,Evening,Clinic_28,Chronic,Rural,Routine,52,14.6,8,13,12,2,4,Cloudy,0.55,Open,0.02,1,1,0.02,3,1,2.47,0,0,64,28.94,13.11,0.06,5
2025-03-17,Monday,Afternoon,Clinic_26,Emergency,Rural,Follow-up,79,10.4,10,19,24,3,3,Cloudy,0.87,Open,0.12,9,8,0.1,2,1,4.26,0,0,89,40.0,25.67,0.03,11
2025-01-05,Sunday,Afternoon,Clinic_7,Maternal,Rural,Follow-up,56,18.1,8,22,16,1,4,Storm,0.92,Moderate,0.13,7,7,0.12,3,1,2.59,0,0,59,32.73,11.48,0.07,6
2025-01-13,Monday,Afternoon,Clinic_19,Pediatric,Rural,Follow-up,106,10.4,9,23,20,0,6,Cloudy,0.93,Strict,0.14,14,11,0.1,1,5,1.97,0,0,101,33.85,13.45,0.06,14
2024-12-29,Sunday,Evening,Clinic_21,Emergency,Urban,Routine,85,29.6,9,1,13,2,6,Rain,0.27,Strict,0.07,5,11,0.13,3,3,2.54,0,0,84,39.15,10.09,0.07,14
2024-12-10,Tuesday,Afternoon,Clinic_9,Maternal,Urban,Follow-up,41,16.2,10,2,24,5,3,Rain,0.9,Open,0.07,2,4,0.1,2,1,3.13,0,0,64,39.31,17.4,0.05,12
2025-02-20,Thursday,Morning,Clinic_1,Maternal,Urban,Routine,36,25.5,9,26,23,5,5,Rain,0.63,Moderate,0.07,2,4,0.11,4,1,2.64,1,1,58,63.45,5.25,0.09,15
2025-05-05,Monday,Morning,Clinic_25,Pediatric,Urban,Urgent,100,20.1,8,12,29,2,5,Rain,0.33,Moderate,0.05,5,7,0.07,2,3,2.05,0,0,119,48.42,18.96,0.04,12
2025-05-26,Monday,Evening,Clinic_4,Maternal,Urban,Urgent,49,22.1,8,2,9,1,8,Cloudy,0.31,Moderate,0.12,5,11,0.22,3,5,3.43,0,0,43,29.3,2.44,0.19,5
2025-01-31,Friday,Evening,Clinic_17,Pediatric,Rural,Follow-up,88,20.5,9,5,21,3,9,Cloudy,0.3,Strict,0.12,10,9,0.1,7,2,1.59,0,0,93,34.92,6.84,0.1,9
2025-01-18,Saturday,Afternoon,Clinic_10,Pediatric,Urban,Follow-up,56,19.7,8,6,7,4,8,Cloudy,0.82,Strict,0.17,9,9,0.16,1,7,2.22,0,0,49,30.64,3.06,0.16,10
2025-03-13,Thursday,Morning,Clinic_29,Chronic,Rural,Follow-up,87,18.0,10,14,23,5,5,Storm,0.91,Moderate,0.14,12,15,0.17,3,2,1.46,0,0,88,56.4,11.96,0.06,17
2025-04-26,Saturday,Afternoon,Clinic_30,Chronic,Rural,Routine,46,22.0,9,26,18,0,6,Cloudy,0.23,Moderate,0.19,8,1,0.02,1,5,3.2,0,0,55,27.48,6.42,0.11,7
2025-04-13,Sunday,Morning,Clinic_24,Emergency,Rural,Routine,38,10.5,8,20,16,2,6,Storm,0.22,Moderate,0.08,3,1,0.03,5,1,2.0,0,1,52,50.65,3.6,0.12,12
2025-05-06,Tuesday,Evening,Clinic_19,General,Rural,Follow-up,72,18.7,10,1,30,4,10,Clear,1.0,Strict,0.08,5,9,0.12,6,4,1.95,0,0,92,33.7,5.83,0.11,12
2025-01-21,Tuesday,Morning,Clinic_3,Emergency,Rural,Follow-up,78,17.9,8,1,15,5,10,Storm,0.21,Strict,0.15,11,3,0.04,5,5,2.21,0,0,84,33.57,5.04,0.12,10
2025-04-05,Saturday,Morning,Clinic_1,General,Urban,Routine,54,15.3,9,25,18,4,6,Clear,0.38,Strict,0.1,5,4,0.07,2,4,2.78,0,0,67,37.66,7.4,0.09,11
2025-01-29,Wednesday,Afternoon,Clinic_9,Emergency,Rural,Urgent,116,23.3,10,4,20,0,4,Storm,0.84,Strict,0.14,16,8,0.07,2,2,2.3,0,1,112,72.77,20.72,0.04,22
2025-03-28,Friday,Afternoon,Clinic_2,Emergency,Rural,Follow-up,58,12.1,8,17,5,3,10,Rain,0.88,Strict,0.07,4,1,0.02,9,1,2.75,0,1,61,24.51,3.65,0.16,7
2025-03-08,Saturday,Afternoon,Clinic_19,Pediatric,Rural,Routine,61,14.8,10,15,19,1,4,Clear,0.82,Strict,0.15,9,11,0.18,3,1,1.84,0,0,61,32.13,12.04,0.07,11
2025-04-23,Wednesday,Afternoon,Clinic_8,Chronic,Rural,Follow-up,85,21.8,9,13,17,3,5,Rain,0.43,Open,0.09,7,3,0.04,1,4,2.06,0,0,95,46.48,14.35,0.05,12
